Source;Target;Type;Weight
1929.0;629;Directed;2
1931.0;629;Directed;3
1940.0;629;Directed;6
1951.0;629;Directed;2
1955.0;629;Directed;4
1959.0;629;Directed;13
2011.0;629;Directed;69
2012.0;629;Directed;1
2021.0;629;Directed;12
2027.0;629;Directed;10
2044.0;629;Directed;9
2121.0;629;Directed;2
2126.0;629;Directed;10
630.0;630;Directed;18
634.0;630;Directed;15
650.0;630;Directed;7
653.0;630;Directed;8
742.0;630;Directed;7
765.0;630;Directed;2
770.0;630;Directed;1
773.0;630;Directed;20
779.0;630;Directed;1
782.0;630;Directed;5
815.0;630;Directed;2
858.0;630;Directed;8
905.0;630;Directed;2
1054.0;630;Directed;2
1060.0;630;Directed;5
1062.0;630;Directed;3
1063.0;630;Directed;27
1064.0;630;Directed;4
1065.0;630;Directed;6
1067.0;630;Directed;1
1119.0;630;Directed;22
1120.0;630;Directed;4
1130.0;630;Directed;2
1132.0;630;Directed;1
1171.0;630;Directed;1
1209.0;630;Directed;1
1213.0;630;Directed;14
1226.0;630;Directed;14
1241.0;630;Directed;2
1243.0;630;Directed;6
1349.0;630;Directed;11
1359.0;630;Directed;2
1443.0;630;Directed;4
1458.0;630;Directed;77
1467.0;630;Directed;669
1556.0;630;Directed;9
;630;Directed;3
;630;Directed;2
1582.0;630;Directed;4
1601.0;630;Directed;10
1602.0;630;Directed;1
1604.0;630;Directed;19
1607.0;630;Directed;10
1632.0;630;Directed;1
1643.0;630;Directed;10
1665.0;630;Directed;10
1670.0;630;Directed;183
1738.0;630;Directed;29
1749.0;630;Directed;1
1750.0;630;Directed;8
1753.0;630;Directed;12
1793.0;630;Directed;2
1806.0;630;Directed;3
1825.0;630;Directed;19
1826.0;630;Directed;1
1917.0;630;Directed;6
1923.0;630;Directed;21
1928.0;630;Directed;23
;630;Directed;1
1940.0;630;Directed;52
1944.0;630;Directed;3
1951.0;630;Directed;10
1955.0;630;Directed;5
2011.0;630;Directed;24
2013.0;630;Directed;111
2027.0;630;Directed;30
2042.0;630;Directed;3
2044.0;630;Directed;10
2046.0;630;Directed;11
2053.0;630;Directed;3
2080.0;630;Directed;3
2121.0;630;Directed;9
2144.0;630;Directed;7
;630;Directed;1
588.0;631;Directed;3
595.0;631;Directed;6
629.0;631;Directed;2
630.0;631;Directed;6
634.0;631;Directed;7
658.0;631;Directed;17
;631;Directed;1501
666.0;631;Directed;17
733.0;631;Directed;6
739.0;631;Directed;4
746.0;631;Directed;101
;631;Directed;8
;631;Directed;2
765.0;631;Directed;40
767.0;631;Directed;4
770.0;631;Directed;2
774.0;631;Directed;5
783.0;631;Directed;5
826.0;631;Directed;3
867.0;631;Directed;3
874.0;631;Directed;60
;631;Directed;1
884.0;631;Directed;208
895.0;631;Directed;164
905.0;631;Directed;4
921.0;631;Directed;4
940.0;631;Directed;15
978.0;631;Directed;13
;631;Directed;2
1024.0;631;Directed;3
1062.0;631;Directed;22
1066.0;631;Directed;2
1071.0;631;Directed;2
1098.0;631;Directed;8
1119.0;631;Directed;55
1120.0;631;Directed;16
1132.0;631;Directed;155
1160.0;631;Directed;3
1168.0;631;Directed;3
1180.0;631;Directed;3
1214.0;631;Directed;11
1282.0;631;Directed;2
1292.0;631;Directed;106
1298.0;631;Directed;863
1342.0;631;Directed;3
1361.0;631;Directed;6
1403.0;631;Directed;3
1467.0;631;Directed;184
1522.0;631;Directed;22
1537.0;631;Directed;3
1556.0;631;Directed;4
;631;Directed;2
1564.0;631;Directed;7
1571.0;631;Directed;25
1601.0;631;Directed;642
1606.0;631;Directed;113
1607.0;631;Directed;4
1608.0;631;Directed;1326
1632.0;631;Directed;118
1641.0;631;Directed;3
1663.0;631;Directed;4
1665.0;631;Directed;2
1670.0;631;Directed;66
1704.0;631;Directed;4
1715.0;631;Directed;3
1736.0;631;Directed;4
1738.0;631;Directed;4
1742.0;631;Directed;10
1746.0;631;Directed;16
1750.0;631;Directed;2
1752.0;631;Directed;4
1753.0;631;Directed;5
1806.0;631;Directed;3
1816.0;631;Directed;2
1825.0;631;Directed;260
1866.0;631;Directed;1
1890.0;631;Directed;6
1917.0;631;Directed;12
1918.0;631;Directed;7
1931.0;631;Directed;3
;631;Directed;2
1940.0;631;Directed;11
1944.0;631;Directed;3
1955.0;631;Directed;3
1999.0;631;Directed;2
2011.0;631;Directed;765
2027.0;631;Directed;4
2108.0;631;Directed;2
2118.0;631;Directed;2
;632;Directed;2
638.0;633;Directed;1
;633;Directed;2
;633;Directed;2
;633;Directed;1
628.0;634;Directed;6
629.0;634;Directed;1
630.0;634;Directed;1
637.0;634;Directed;6
650.0;634;Directed;2
658.0;634;Directed;24
665.0;634;Directed;14
666.0;634;Directed;88
742.0;634;Directed;12
746.0;634;Directed;60
770.0;634;Directed;7
783.0;634;Directed;10
784.0;634;Directed;17
836.0;634;Directed;12
867.0;634;Directed;104
874.0;634;Directed;27
894.0;634;Directed;7
902.0;634;Directed;132
903.0;634;Directed;2
905.0;634;Directed;1
907.0;634;Directed;7
912.0;634;Directed;36
1025.0;634;Directed;23
1062.0;634;Directed;10
1064.0;634;Directed;1
1065.0;634;Directed;14
1066.0;634;Directed;8
1071.0;634;Directed;445
1073.0;634;Directed;5
1080.0;634;Directed;3
1119.0;634;Directed;12
1120.0;634;Directed;87
1131.0;634;Directed;3
1132.0;634;Directed;8
1214.0;634;Directed;11
1241.0;634;Directed;23
1243.0;634;Directed;66
1292.0;634;Directed;18
1298.0;634;Directed;816
1299.0;634;Directed;24
1359.0;634;Directed;28
1361.0;634;Directed;59
1467.0;634;Directed;60
1557.0;634;Directed;6
1564.0;634;Directed;2
1601.0;634;Directed;26
1606.0;634;Directed;117
1608.0;634;Directed;1326
1632.0;634;Directed;40
1640.0;634;Directed;5
1670.0;634;Directed;13
1691.0;634;Directed;20
1736.0;634;Directed;2
1743.0;634;Directed;116
1750.0;634;Directed;65
1752.0;634;Directed;3
1795.0;634;Directed;18
1806.0;634;Directed;6
1808.0;634;Directed;200
1825.0;634;Directed;3
;634;Directed;10
1916.0;634;Directed;35
1917.0;634;Directed;34
1918.0;634;Directed;10
1923.0;634;Directed;2
1929.0;634;Directed;2
1931.0;634;Directed;3
1951.0;634;Directed;2
1955.0;634;Directed;7
1959.0;634;Directed;13
2011.0;634;Directed;27
2013.0;634;Directed;2
2021.0;634;Directed;11
2044.0;634;Directed;12
2118.0;634;Directed;2
2121.0;634;Directed;2
2126.0;634;Directed;10
2013.0;635;Directed;1
1352.0;636;Directed;1
2159.0;636;Directed;1
628.0;637;Directed;6
634.0;637;Directed;21
637.0;637;Directed;1
653.0;637;Directed;2
658.0;637;Directed;20
665.0;637;Directed;14
666.0;637;Directed;28
742.0;637;Directed;8
746.0;637;Directed;79
770.0;637;Directed;11
836.0;637;Directed;12
867.0;637;Directed;9
874.0;637;Directed;19
884.0;637;Directed;1
894.0;637;Directed;7
902.0;637;Directed;103
907.0;637;Directed;6
912.0;637;Directed;36
1025.0;637;Directed;23
1062.0;637;Directed;3
1063.0;637;Directed;2
1065.0;637;Directed;15
1071.0;637;Directed;314
1073.0;637;Directed;5
1080.0;637;Directed;3
1120.0;637;Directed;37
1131.0;637;Directed;3
1132.0;637;Directed;13
1214.0;637;Directed;25
1243.0;637;Directed;72
1255.0;637;Directed;2
1292.0;637;Directed;4
1299.0;637;Directed;9
1349.0;637;Directed;9
1359.0;637;Directed;15
1361.0;637;Directed;59
1458.0;637;Directed;1
1467.0;637;Directed;44
1557.0;637;Directed;3
1601.0;637;Directed;4
1606.0;637;Directed;4
1608.0;637;Directed;5
1632.0;637;Directed;16
1640.0;637;Directed;5
1643.0;637;Directed;1
1670.0;637;Directed;2
1691.0;637;Directed;14
1743.0;637;Directed;84
1750.0;637;Directed;3
1752.0;637;Directed;3
1795.0;637;Directed;18
1808.0;637;Directed;196
1825.0;637;Directed;1
;637;Directed;10
1916.0;637;Directed;14
1917.0;637;Directed;11
1918.0;637;Directed;7
1931.0;637;Directed;5
1959.0;637;Directed;11
2011.0;637;Directed;46
2021.0;637;Directed;10
2044.0;637;Directed;9
2126.0;637;Directed;8
;638;Directed;1
765.0;639;Directed;5
777.0;639;Directed;12
1632.0;639;Directed;9
1825.0;639;Directed;1
2039.0;639;Directed;8
765.0;640;Directed;5
1632.0;640;Directed;24
1825.0;640;Directed;1
628.0;641;Directed;3
658.0;641;Directed;11
665.0;641;Directed;14
666.0;641;Directed;24
742.0;641;Directed;5
746.0;641;Directed;54
836.0;641;Directed;12
874.0;641;Directed;4
894.0;641;Directed;7
902.0;641;Directed;88
907.0;641;Directed;5
912.0;641;Directed;36
914.0;641;Directed;10
1062.0;641;Directed;3
1065.0;641;Directed;4
1066.0;641;Directed;1
1071.0;641;Directed;226
1072.0;641;Directed;1
1073.0;641;Directed;5
1080.0;641;Directed;3
1120.0;641;Directed;2
1131.0;641;Directed;3
1132.0;641;Directed;8
1148.0;641;Directed;1
1214.0;641;Directed;4
1243.0;641;Directed;57
1299.0;641;Directed;6
1349.0;641;Directed;1
1351.0;641;Directed;1
1359.0;641;Directed;10
1361.0;641;Directed;53
1467.0;641;Directed;26
1478.0;641;Directed;1
1582.0;641;Directed;2
1592.0;641;Directed;7
1601.0;641;Directed;5
1604.0;641;Directed;3
1606.0;641;Directed;4
1608.0;641;Directed;5
1640.0;641;Directed;5
1662.0;641;Directed;1
1684.0;641;Directed;1
1691.0;641;Directed;6
1743.0;641;Directed;75
;641;Directed;7
1795.0;641;Directed;18
1808.0;641;Directed;110
1816.0;641;Directed;1
1825.0;641;Directed;5
;641;Directed;10
1916.0;641;Directed;5
1917.0;641;Directed;9
1923.0;641;Directed;3
1959.0;641;Directed;8
2021.0;641;Directed;5
2027.0;641;Directed;48
2044.0;641;Directed;4
2126.0;641;Directed;9
2144.0;641;Directed;4
2156.0;641;Directed;2
2293.0;641;Directed;2
1356.0;642;Directed;1
1802.0;642;Directed;1
746.0;643;Directed;8
902.0;643;Directed;17
1080.0;643;Directed;3
1243.0;643;Directed;9
1601.0;643;Directed;1
1743.0;643;Directed;4
1808.0;643;Directed;16
1825.0;643;Directed;2
1916.0;643;Directed;2
1917.0;643;Directed;4
2126.0;643;Directed;2
1736.0;644;Directed;3
1691.0;645;Directed;2
628.0;646;Directed;6
630.0;646;Directed;1
653.0;646;Directed;9
658.0;646;Directed;18
666.0;646;Directed;83
742.0;646;Directed;12
746.0;646;Directed;44
770.0;646;Directed;4
782.0;646;Directed;10
783.0;646;Directed;5
784.0;646;Directed;22
867.0;646;Directed;108
874.0;646;Directed;27
880.0;646;Directed;2
898.0;646;Directed;2
902.0;646;Directed;103
903.0;646;Directed;2
905.0;646;Directed;1
907.0;646;Directed;5
912.0;646;Directed;9
1025.0;646;Directed;23
1062.0;646;Directed;5
1063.0;646;Directed;47
1065.0;646;Directed;14
1066.0;646;Directed;1
1071.0;646;Directed;364
1080.0;646;Directed;3
1119.0;646;Directed;5
1120.0;646;Directed;1
1131.0;646;Directed;5
1132.0;646;Directed;1
1213.0;646;Directed;29
1214.0;646;Directed;11
1237.0;646;Directed;1
1241.0;646;Directed;2
1243.0;646;Directed;48
1286.0;646;Directed;2
1292.0;646;Directed;6
1299.0;646;Directed;22
1359.0;646;Directed;28
1361.0;646;Directed;33
1445.0;646;Directed;1
1467.0;646;Directed;38
1557.0;646;Directed;6
1601.0;646;Directed;10
1604.0;646;Directed;1
1606.0;646;Directed;5
1643.0;646;Directed;4
;646;Directed;6
1670.0;646;Directed;19
1691.0;646;Directed;20
1736.0;646;Directed;2
1743.0;646;Directed;107
1752.0;646;Directed;3
1793.0;646;Directed;1
1795.0;646;Directed;11
1808.0;646;Directed;200
1825.0;646;Directed;10
1826.0;646;Directed;1
;646;Directed;10
1916.0;646;Directed;34
1917.0;646;Directed;10
1923.0;646;Directed;5
1929.0;646;Directed;2
1931.0;646;Directed;3
1951.0;646;Directed;3
1959.0;646;Directed;8
2011.0;646;Directed;8
2021.0;646;Directed;13
2027.0;646;Directed;2
2044.0;646;Directed;4
2113.0;646;Directed;2
2118.0;646;Directed;4
2121.0;646;Directed;2
2126.0;646;Directed;4
1691.0;647;Directed;2
770.0;648;Directed;12
867.0;648;Directed;378
884.0;648;Directed;5
905.0;648;Directed;2
907.0;648;Directed;10
;648;Directed;30
1062.0;648;Directed;4
1214.0;648;Directed;14
1361.0;648;Directed;99
1584.0;648;Directed;20
1601.0;648;Directed;24
1736.0;648;Directed;18
1746.0;648;Directed;19
1808.0;648;Directed;791
2012.0;648;Directed;39
;648;Directed;73
2126.0;648;Directed;4
628.0;649;Directed;6
629.0;649;Directed;1
630.0;649;Directed;1
650.0;649;Directed;2
653.0;649;Directed;3
658.0;649;Directed;18
666.0;649;Directed;83
742.0;649;Directed;12
746.0;649;Directed;38
784.0;649;Directed;22
794.0;649;Directed;2
867.0;649;Directed;113
874.0;649;Directed;29
902.0;649;Directed;91
903.0;649;Directed;2
905.0;649;Directed;1
907.0;649;Directed;5
1025.0;649;Directed;23
1062.0;649;Directed;7
1065.0;649;Directed;14
1066.0;649;Directed;3
1071.0;649;Directed;354
1080.0;649;Directed;3
1119.0;649;Directed;5
1120.0;649;Directed;8
1131.0;649;Directed;4
1171.0;649;Directed;11
1198.0;649;Directed;1
1213.0;649;Directed;14
1214.0;649;Directed;10
1243.0;649;Directed;42
1245.0;649;Directed;3
1292.0;649;Directed;17
1298.0;649;Directed;385
1299.0;649;Directed;22
1359.0;649;Directed;27
1361.0;649;Directed;33
1467.0;649;Directed;45
1557.0;649;Directed;6
1601.0;649;Directed;26
1606.0;649;Directed;117
1608.0;649;Directed;1249
1632.0;649;Directed;5
;649;Directed;2
1670.0;649;Directed;29
1691.0;649;Directed;12
1736.0;649;Directed;2
1743.0;649;Directed;96
1750.0;649;Directed;2
1752.0;649;Directed;3
1793.0;649;Directed;4
1795.0;649;Directed;11
1808.0;649;Directed;191
1824.0;649;Directed;19
1825.0;649;Directed;7
;649;Directed;10
1916.0;649;Directed;32
1917.0;649;Directed;10
1923.0;649;Directed;11
1929.0;649;Directed;2
1931.0;649;Directed;3
1951.0;649;Directed;2
1959.0;649;Directed;8
2011.0;649;Directed;10
2021.0;649;Directed;12
2027.0;649;Directed;2
2044.0;649;Directed;4
2080.0;649;Directed;10
2121.0;649;Directed;5
2126.0;649;Directed;4
628.0;650;Directed;6
637.0;650;Directed;1
650.0;650;Directed;2
653.0;650;Directed;4
658.0;650;Directed;24
665.0;650;Directed;14
666.0;650;Directed;88
742.0;650;Directed;12
746.0;650;Directed;60
784.0;650;Directed;20
836.0;650;Directed;12
867.0;650;Directed;106
874.0;650;Directed;27
894.0;650;Directed;7
902.0;650;Directed;128
903.0;650;Directed;2
907.0;650;Directed;5
912.0;650;Directed;36
;650;Directed;7
1025.0;650;Directed;23
1054.0;650;Directed;1
1062.0;650;Directed;5
1065.0;650;Directed;14
1066.0;650;Directed;3
1071.0;650;Directed;447
1073.0;650;Directed;5
1080.0;650;Directed;3
1119.0;650;Directed;13
1120.0;650;Directed;5
1131.0;650;Directed;3
1132.0;650;Directed;7
1146.0;650;Directed;6
1214.0;650;Directed;10
1243.0;650;Directed;60
1292.0;650;Directed;16
1299.0;650;Directed;22
1359.0;650;Directed;27
1361.0;650;Directed;59
1467.0;650;Directed;146
1557.0;650;Directed;6
1601.0;650;Directed;2
1606.0;650;Directed;5
1607.0;650;Directed;10
1608.0;650;Directed;5
1632.0;650;Directed;6
1640.0;650;Directed;5
1643.0;650;Directed;1
1665.0;650;Directed;1
1670.0;650;Directed;7
1691.0;650;Directed;20
1736.0;650;Directed;2
1743.0;650;Directed;116
1749.0;650;Directed;9
1752.0;650;Directed;3
1753.0;650;Directed;4
1795.0;650;Directed;18
1808.0;650;Directed;200
1816.0;650;Directed;6
1825.0;650;Directed;15
;650;Directed;10
1916.0;650;Directed;34
1917.0;650;Directed;10
1923.0;650;Directed;2
1928.0;650;Directed;1
1929.0;650;Directed;2
1931.0;650;Directed;3
1940.0;650;Directed;112
1951.0;650;Directed;2
1959.0;650;Directed;13
2011.0;650;Directed;9
2012.0;650;Directed;1
2021.0;650;Directed;14
2044.0;650;Directed;4
2121.0;650;Directed;2
2126.0;650;Directed;11
1818.0;651;Directed;5
2156.0;651;Directed;1
642.0;652;Directed;1
1356.0;652;Directed;1
1593.0;652;Directed;4
1635.0;652;Directed;2
1802.0;652;Directed;1
1804.0;652;Directed;3
1911.0;652;Directed;1
1930.0;652;Directed;1
2034.0;652;Directed;1
628.0;653;Directed;6
637.0;653;Directed;1
658.0;653;Directed;22
665.0;653;Directed;14
666.0;653;Directed;78
742.0;653;Directed;8
746.0;653;Directed;60
;653;Directed;1
784.0;653;Directed;2
794.0;653;Directed;3
836.0;653;Directed;12
867.0;653;Directed;13
874.0;653;Directed;25
876.0;653;Directed;2
894.0;653;Directed;7
902.0;653;Directed;103
903.0;653;Directed;2
905.0;653;Directed;2
907.0;653;Directed;5
912.0;653;Directed;38
1025.0;653;Directed;23
1060.0;653;Directed;4
1062.0;653;Directed;3
1064.0;653;Directed;2
1065.0;653;Directed;14
1066.0;653;Directed;4
1071.0;653;Directed;386
1073.0;653;Directed;5
1080.0;653;Directed;3
1119.0;653;Directed;5
1120.0;653;Directed;20
1131.0;653;Directed;13
1132.0;653;Directed;7
1171.0;653;Directed;14
1213.0;653;Directed;44
1214.0;653;Directed;8
1243.0;653;Directed;60
1245.0;653;Directed;3
1256.0;653;Directed;1
1292.0;653;Directed;6
1299.0;653;Directed;16
1359.0;653;Directed;18
1361.0;653;Directed;59
1467.0;653;Directed;62
1557.0;653;Directed;3
1592.0;653;Directed;4
1601.0;653;Directed;25
1606.0;653;Directed;4
1608.0;653;Directed;5
1632.0;653;Directed;6
1640.0;653;Directed;5
1643.0;653;Directed;1
1662.0;653;Directed;1
1670.0;653;Directed;57
1691.0;653;Directed;16
1736.0;653;Directed;2
1743.0;653;Directed;103
1752.0;653;Directed;3
1793.0;653;Directed;9
1795.0;653;Directed;18
1808.0;653;Directed;194
;653;Directed;1
1824.0;653;Directed;21
1825.0;653;Directed;4
;653;Directed;10
1916.0;653;Directed;29
1917.0;653;Directed;9
1923.0;653;Directed;35
1931.0;653;Directed;3
1951.0;653;Directed;22
1959.0;653;Directed;11
2011.0;653;Directed;8
2021.0;653;Directed;11
2027.0;653;Directed;7
2044.0;653;Directed;4
2080.0;653;Directed;15
2126.0;653;Directed;8
880.0;654;Directed;12
1132.0;654;Directed;4
1578.0;654;Directed;6
1668.0;654;Directed;8
1753.0;654;Directed;2
1825.0;654;Directed;1
;655;Directed;1
1557.0;655;Directed;2
1941.0;656;Directed;2
2034.0;657;Directed;1
628.0;658;Directed;6
650.0;658;Directed;2
658.0;658;Directed;21
665.0;658;Directed;16
666.0;658;Directed;88
742.0;658;Directed;12
746.0;658;Directed;65
774.0;658;Directed;5
784.0;658;Directed;19
836.0;658;Directed;12
867.0;658;Directed;112
874.0;658;Directed;30
884.0;658;Directed;2
894.0;658;Directed;7
895.0;658;Directed;8
902.0;658;Directed;128
903.0;658;Directed;2
907.0;658;Directed;5
912.0;658;Directed;36
978.0;658;Directed;1
1025.0;658;Directed;23
1062.0;658;Directed;8
1065.0;658;Directed;15
1066.0;658;Directed;5
1071.0;658;Directed;447
1073.0;658;Directed;5
1080.0;658;Directed;3
1120.0;658;Directed;2
1131.0;658;Directed;3
1132.0;658;Directed;7
1214.0;658;Directed;6
1243.0;658;Directed;60
1292.0;658;Directed;6
1299.0;658;Directed;22
1359.0;658;Directed;18
1361.0;658;Directed;59
1467.0;658;Directed;4
1474.0;658;Directed;8
1557.0;658;Directed;31
1601.0;658;Directed;13
1604.0;658;Directed;1
1606.0;658;Directed;5
1608.0;658;Directed;5
1632.0;658;Directed;1
1640.0;658;Directed;5
1691.0;658;Directed;20
1736.0;658;Directed;2
1743.0;658;Directed;116
1746.0;658;Directed;4
1750.0;658;Directed;2
1752.0;658;Directed;3
1795.0;658;Directed;18
1808.0;658;Directed;200
1825.0;658;Directed;17
;658;Directed;10
1916.0;658;Directed;39
1917.0;658;Directed;10
1923.0;658;Directed;2
1929.0;658;Directed;2
1931.0;658;Directed;3
1951.0;658;Directed;2
1959.0;658;Directed;13
2011.0;658;Directed;25
2021.0;658;Directed;10
2044.0;658;Directed;4
2046.0;658;Directed;2
2108.0;658;Directed;2
2121.0;658;Directed;3
2126.0;658;Directed;11
2282.0;658;Directed;1
746.0;659;Directed;6
902.0;659;Directed;9
1071.0;659;Directed;1
1080.0;659;Directed;2
1243.0;659;Directed;3
1743.0;659;Directed;3
1808.0;659;Directed;3
2126.0;659;Directed;1
;660;Directed;2
1632.0;660;Directed;2
628.0;661;Directed;6
650.0;661;Directed;2
653.0;661;Directed;2
658.0;661;Directed;24
665.0;661;Directed;14
666.0;661;Directed;92
742.0;661;Directed;12
746.0;661;Directed;81
765.0;661;Directed;4
784.0;661;Directed;64
836.0;661;Directed;12
867.0;661;Directed;106
874.0;661;Directed;27
884.0;661;Directed;8
894.0;661;Directed;7
895.0;661;Directed;1
902.0;661;Directed;131
903.0;661;Directed;2
907.0;661;Directed;5
912.0;661;Directed;36
1025.0;661;Directed;23
1062.0;661;Directed;7
1065.0;661;Directed;14
1066.0;661;Directed;3
1071.0;661;Directed;447
1073.0;661;Directed;5
1080.0;661;Directed;3
1131.0;661;Directed;3
1132.0;661;Directed;7
1214.0;661;Directed;6
1243.0;661;Directed;60
1292.0;661;Directed;6
1299.0;661;Directed;22
1359.0;661;Directed;18
1361.0;661;Directed;59
1445.0;661;Directed;27
1467.0;661;Directed;4
1557.0;661;Directed;6
1560.0;661;Directed;1
1564.0;661;Directed;1
1601.0;661;Directed;2
1606.0;661;Directed;28
1608.0;661;Directed;304
1632.0;661;Directed;39
1640.0;661;Directed;5
1691.0;661;Directed;18
1736.0;661;Directed;2
1743.0;661;Directed;114
1752.0;661;Directed;3
1795.0;661;Directed;18
1808.0;661;Directed;200
1825.0;661;Directed;3
;661;Directed;10
1916.0;661;Directed;31
1917.0;661;Directed;10
1923.0;661;Directed;2
1929.0;661;Directed;2
1931.0;661;Directed;3
1951.0;661;Directed;3
1959.0;661;Directed;13
2011.0;661;Directed;8
2021.0;661;Directed;10
2044.0;661;Directed;4
2121.0;661;Directed;2
2126.0;661;Directed;11
2154.0;661;Directed;3
;662;Directed;1
1928.0;662;Directed;2
666.0;663;Directed;3
1974.0;664;Directed;1
628.0;665;Directed;3
658.0;665;Directed;11
665.0;665;Directed;2
666.0;665;Directed;26
742.0;665;Directed;5
746.0;665;Directed;41
765.0;665;Directed;3
789.0;665;Directed;6
836.0;665;Directed;12
858.0;665;Directed;1
867.0;665;Directed;2
894.0;665;Directed;7
902.0;665;Directed;67
907.0;665;Directed;5
912.0;665;Directed;36
977.0;665;Directed;3
1062.0;665;Directed;3
1063.0;665;Directed;5
1065.0;665;Directed;21
1071.0;665;Directed;204
1073.0;665;Directed;5
1119.0;665;Directed;9
1120.0;665;Directed;4
1131.0;665;Directed;3
1132.0;665;Directed;10
1214.0;665;Directed;4
1243.0;665;Directed;38
1299.0;665;Directed;9
1361.0;665;Directed;39
1467.0;665;Directed;4
1606.0;665;Directed;4
1608.0;665;Directed;5
1632.0;665;Directed;1
1640.0;665;Directed;5
1670.0;665;Directed;8
1691.0;665;Directed;6
1736.0;665;Directed;6
1743.0;665;Directed;58
1749.0;665;Directed;1
1750.0;665;Directed;1
1795.0;665;Directed;7
1808.0;665;Directed;65
;665;Directed;2
1825.0;665;Directed;6
1916.0;665;Directed;5
1917.0;665;Directed;3
1959.0;665;Directed;5
1974.0;665;Directed;5
2011.0;665;Directed;9
2021.0;665;Directed;5
;665;Directed;4
2044.0;665;Directed;4
2053.0;665;Directed;5
2126.0;665;Directed;7
628.0;666;Directed;6
650.0;666;Directed;2
658.0;666;Directed;24
665.0;666;Directed;19
666.0;666;Directed;70
733.0;666;Directed;1
742.0;666;Directed;12
746.0;666;Directed;60
765.0;666;Directed;1
774.0;666;Directed;5
784.0;666;Directed;19
836.0;666;Directed;12
